[2025-05-27T13:50:18.577+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-27T13:50:18.704+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer manual__2025-05-27T13:50:08.941959+00:00 [queued]>
[2025-05-27T13:50:18.744+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer manual__2025-05-27T13:50:08.941959+00:00 [queued]>
[2025-05-27T13:50:18.744+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 2
[2025-05-27T13:50:18.791+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-27 13:50:08.941959+00:00
[2025-05-27T13:50:18.824+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=182) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-27T13:50:18.830+0000] {standard_task_runner.py:72} INFO - Started process 188 to run task
[2025-05-27T13:50:18.828+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'manual__2025-05-27T13:50:08.941959+00:00', '--job-id', '81', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmpzv_zssal']
[2025-05-27T13:50:18.839+0000] {standard_task_runner.py:105} INFO - Job 81: Subtask start_log_producer
[2025-05-27T13:50:18.966+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:50:19.243+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer manual__2025-05-27T13:50:08.941959+00:00 [running]> on host 1d31c4e9dbe9
[2025-05-27T13:50:20.195+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-27T13:50:08.941959+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-27T13:50:08.941959+00:00'
[2025-05-27T13:50:20.198+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-27T13:50:20.304+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-27T13:50:20.309+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'cd /opt/***/app && python log_producer.py']
[2025-05-27T13:55:46.423+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:54:48', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:55:46.424+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:54:50', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:55:46.424+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:54:52', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:55:46.424+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:54:54', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:55:46.425+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:54:56', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:55:46.425+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:54:58', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:55:46.425+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:00', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:55:46.425+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:02', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:55:46.426+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:04', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:55:46.426+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:06', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:55:46.426+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:08', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:55:46.426+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:10', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:55:46.427+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:12', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:55:46.427+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:14', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:55:46.427+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:16', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:55:46.428+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:18', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:55:46.428+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:20', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:55:46.428+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:22', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:55:46.429+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:24', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:55:46.429+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:26', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:55:46.429+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:28', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:55:46.430+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:30', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:55:46.430+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:32', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:55:46.430+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:34', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:55:46.431+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:36', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:55:46.431+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:38', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:55:46.431+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:40', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:55:46.432+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:42', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:55:46.432+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:44', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.441+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:46', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.482+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:48', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:58:28.483+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:50', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.483+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:52', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.483+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:54', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.484+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:56', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.484+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:58', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.485+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:00', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.485+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:02', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:58:28.485+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:04', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.486+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:06', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.486+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:08', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.487+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:10', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.487+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:12', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.487+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:14', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.488+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:16', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.488+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:18', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.488+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:20', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.489+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:22', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.489+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:24', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.489+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:26', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.490+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:28', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.490+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:30', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.490+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:32', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.491+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:34', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.491+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:36', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.492+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:38', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.492+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:40', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.493+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:42', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.493+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:44', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.493+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:46', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.494+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:48', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.494+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:50', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.494+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:52', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.495+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:54', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.495+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:56', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.495+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:58', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.495+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:00', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.496+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:02', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.496+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:04', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.496+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:06', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.497+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:08', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.497+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:10', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.497+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:12', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.498+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:14', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.498+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:16', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.498+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:18', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.499+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:20', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.499+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:22', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.499+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:24', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.500+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:26', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.500+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:28', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.500+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:30', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.501+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:32', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.501+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:34', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.501+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:36', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.502+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:38', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.502+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:40', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:58:28.502+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:42', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.502+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:44', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.503+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:46', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:58:28.503+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:48', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.503+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:50', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.503+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:52', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:58:28.504+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:54', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:58:28.504+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:56', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.504+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:58', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:58:28.505+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:00', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.505+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:02', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.505+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:04', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:58:28.506+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:06', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.506+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:08', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.506+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:10', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:58:28.506+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:12', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.507+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:14', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:58:28.507+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:16', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:58:28.507+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:18', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.507+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:20', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.508+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:22', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:58:28.508+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:24', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:58:28.508+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:26', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:01:10.568+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:28', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.610+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:30', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.610+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:32', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:01:10.611+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:34', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.611+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:36', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:01:10.612+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:38', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:01:10.612+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:40', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.613+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:42', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:01:10.613+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:44', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.614+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:46', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:01:10.614+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:48', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:01:10.614+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:50', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:01:10.615+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:52', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:01:10.616+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:54', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:01:10.616+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:56', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:01:10.616+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:58', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:01:10.617+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:00', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.617+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:02', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.618+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:04', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.618+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:06', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:01:10.618+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:08', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:01:10.619+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:10', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:01:10.619+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:12', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:01:10.619+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:14', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:01:10.620+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:16', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:01:10.620+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:18', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:01:10.620+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:20', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:01:10.621+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:22', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:01:10.621+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:24', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:01:10.621+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:26', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:01:10.622+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:28', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:01:10.622+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:30', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:01:10.622+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:32', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.622+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:34', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:01:10.623+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:36', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:01:10.623+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:38', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:01:10.623+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:40', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:01:10.624+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:42', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:01:10.624+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:44', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
