[2025-05-27T13:30:58.248+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-27T13:30:58.267+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:25:00+00:00 [queued]>
[2025-05-27T13:30:58.277+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:25:00+00:00 [queued]>
[2025-05-27T13:30:58.279+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 2
[2025-05-27T13:30:58.298+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-27 13:25:00+00:00
[2025-05-27T13:30:58.308+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=171) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-27T13:30:58.307+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'scheduled__2025-05-27T13:25:00+00:00', '--job-id', '69', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmp_6d8o9d0']
[2025-05-27T13:30:58.309+0000] {standard_task_runner.py:72} INFO - Started process 174 to run task
[2025-05-27T13:30:58.310+0000] {standard_task_runner.py:105} INFO - Job 69: Subtask start_log_producer
[2025-05-27T13:30:58.332+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:30:58.375+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:25:00+00:00 [running]> on host be9b2adc373c
[2025-05-27T13:30:58.377+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:470 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:30:58.500+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-27T13:25:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-05-27T13:25:00+00:00'
[2025-05-27T13:30:58.501+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-27T13:30:58.552+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-27T13:30:58.553+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python /opt/***/scripts/log_producer.py']
[2025-05-27T13:36:20.931+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:18', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:36:20.931+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:20', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:36:20.932+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:22', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:36:20.932+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:24', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:36:20.933+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:26', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:36:20.933+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:28', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:36:20.934+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:30', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:36:20.934+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:32', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:36:20.934+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:34', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:36:20.935+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:36', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:36:20.935+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:38', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:36:20.936+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:40', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:36:20.936+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:42', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:36:20.937+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:44', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:36:20.937+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:46', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:36:20.938+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:48', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:36:20.938+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:50', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:36:20.939+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:52', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:36:20.940+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:54', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:36:20.940+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:56', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:36:20.940+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:35:58', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:36:20.941+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:00', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:36:20.941+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:02', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:36:20.942+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:04', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:36:20.944+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:06', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:36:20.945+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:08', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:36:20.946+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:10', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:36:20.947+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:12', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:36:20.947+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:14', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:36:20.948+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:16', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:36:20.949+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:18', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:00.876+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:20', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:39:00.909+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:22', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:00.910+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:24', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:00.910+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:26', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:00.910+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:28', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:00.911+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:30', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:00.911+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:32', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:00.911+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:34', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:00.912+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:36', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:00.912+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:38', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:00.912+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:40', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:00.913+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:42', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:00.913+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:44', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:00.914+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:46', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:39:00.914+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:48', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:00.914+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:50', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:00.915+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:52', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:00.915+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:54', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:00.916+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:56', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:00.916+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:36:58', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:39:00.917+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:00', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:39:00.917+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:02', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:00.918+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:04', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:00.918+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:06', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:00.919+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:08', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:00.920+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:10', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:00.920+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:12', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:00.921+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:14', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:00.921+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:16', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:00.922+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:18', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:00.922+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:20', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:00.923+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:22', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:00.923+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:24', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:00.924+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:26', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:39:00.924+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:28', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:00.924+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:30', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:00.925+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:32', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:39:00.925+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:34', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:00.926+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:36', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:00.926+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:38', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:00.926+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:40', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:39:01.407+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:42', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:01.408+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:44', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:39:01.409+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:46', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:01.409+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:48', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:01.410+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:50', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:39:01.410+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:52', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:39:01.411+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:54', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:01.412+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:56', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:01.412+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:37:58', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:01.412+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:00', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:01.413+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:02', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:01.413+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:04', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:01.414+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:06', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:39:01.414+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:08', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:01.415+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:10', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:01.416+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:12', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:01.416+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:14', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:01.416+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:16', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:01.417+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:18', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:01.418+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:20', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:01.418+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:22', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:01.419+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:24', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:39:01.419+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:26', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:01.420+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:28', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:01.420+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:30', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:01.421+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:32', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:01.422+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:34', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:01.422+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:36', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:01.423+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:38', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:01.423+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:40', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:01.424+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:42', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:01.424+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:44', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:01.425+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:46', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:39:01.425+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:48', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:39:01.426+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:50', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:39:01.426+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:52', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:01.427+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:54', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:39:01.427+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:56', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:39:01.428+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:38:58', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:42.930+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:00', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:42.992+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:02', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:41:42.993+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:04', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:41:42.994+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:06', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:42.995+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:08', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:42.995+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:10', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:42.996+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:12', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:41:42.996+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:14', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:42.997+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:16', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:41:42.997+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:18', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:42.998+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:20', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:41:42.998+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:22', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:42.999+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:24', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:42.999+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:26', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:42.999+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:28', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.000+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:30', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.000+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:32', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:41:43.001+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:34', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:41:43.001+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:36', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:43.001+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:38', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:41:43.002+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:40', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:41:43.002+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:42', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:41:43.003+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:44', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.003+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:46', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.004+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:48', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.004+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:50', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.004+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:52', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.005+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:54', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:41:43.005+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:56', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:41:43.005+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:58', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.006+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:00', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:41:43.006+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:02', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:41:43.006+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:04', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.007+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:06', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:43.007+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:08', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:41:43.008+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:10', 'level': 'WARNING', 'message': 'High memory usage'}
