[2025-05-31T14:45:09.791+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-31T14:45:09.912+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T14:00:00+00:00 [queued]>
[2025-05-31T14:45:09.965+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T14:00:00+00:00 [queued]>
[2025-05-31T14:45:09.967+0000] {taskinstance.py:2865} INFO - Starting attempt 4 of 2
[2025-05-31T14:45:10.044+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-27 14:00:00+00:00
[2025-05-31T14:45:10.169+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=213) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-31T14:45:10.178+0000] {standard_task_runner.py:72} INFO - Started process 235 to run task
[2025-05-31T14:45:10.218+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'scheduled__2025-05-27T14:00:00+00:00', '--job-id', '172', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmp33wdizrt']
[2025-05-31T14:45:10.228+0000] {standard_task_runner.py:105} INFO - Job 172: Subtask start_log_producer
[2025-05-31T14:45:10.439+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-31T14:45:10.641+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T14:00:00+00:00 [running]> on host 1d31c4e9dbe9
[2025-05-31T14:45:10.649+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:470 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-31T14:45:11.106+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-27T14:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='4' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-05-27T14:00:00+00:00'
[2025-05-31T14:45:11.114+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-31T14:45:11.433+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-31T14:45:11.442+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'cd /opt/***/app && python -u log_producer.py']
[2025-05-31T15:31:04.241+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:04', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:31:06.301+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:06', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:31:08.418+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:08', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:31:10.418+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:10', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:31:12.419+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:12', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:31:14.489+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:14', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:31:16.582+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:16', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:31:18.582+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:18', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:31:20.605+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:20', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:31:22.606+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:22', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:31:25.130+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:24', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:31:27.010+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:26', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:31:28.724+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:28', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:31:30.824+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:30', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:31:32.825+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:32', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:31:34.858+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:34', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:31:37.536+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:36', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:31:38.923+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:38', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:31:40.887+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:40', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:31:42.887+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:42', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:31:45.035+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:45', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:31:47.811+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:47', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:31:49.347+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:49', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:31:51.395+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:51', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:31:53.415+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:53', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:31:55.416+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:55', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:31:57.506+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:57', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:31:59.703+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:31:59', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:32:01.649+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:01', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:32:03.649+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:03', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:32:05.921+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:05', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:32:06.716+0000] {job.py:229} INFO - Heartbeat recovered after 12.50 seconds
[2025-05-31T15:32:08.063+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:08', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:32:10.063+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:10', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:32:12.855+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:12', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:32:14.860+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:14', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:32:17.873+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:17', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:32:19.879+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:19', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:32:21.911+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:21', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:32:23.911+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:23', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:32:27.096+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:25', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:32:29.334+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:29', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:32:31.397+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:31', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:32:33.423+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:33', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:32:35.423+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:35', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:32:37.424+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:37', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:32:39.424+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:39', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:32:41.425+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:41', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:32:44.065+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:43', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:32:47.450+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:46', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:32:49.464+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:49', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:32:52.287+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:51', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:32:54.287+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:54', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:32:56.287+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:56', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:32:58.288+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:32:58', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:33:00.519+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:00', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:33:02.520+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:02', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:33:04.520+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:04', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:33:06.770+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:06', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:33:08.770+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:08', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:33:10.771+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:10', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:33:12.771+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:12', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:33:14.772+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:14', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:33:16.771+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:16', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:33:18.771+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:18', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:33:20.901+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:20', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:33:22.902+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:22', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:33:24.982+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:24', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:33:26.983+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:26', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:33:28.998+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:28', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:33:30.998+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:30', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:33:32.999+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:32', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:33:35.002+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:35', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:33:37.005+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:37', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:33:39.089+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:39', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:33:41.089+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:41', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:33:43.103+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:43', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:33:45.105+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:45', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:33:47.006+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:47', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:33:49.263+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:49', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:33:51.401+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:51', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:33:53.552+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:53', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:33:55.552+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:55', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:33:57.553+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:57', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:33:59.566+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:33:59', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:34:01.567+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:01', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:34:03.568+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:03', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:34:05.568+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:05', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:34:07.568+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:07', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:34:09.572+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:09', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:34:11.569+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:11', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:34:13.633+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:13', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:34:15.633+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:15', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:34:17.607+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:17', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:34:19.607+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:19', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:34:21.608+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:21', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:34:23.608+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:23', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:34:25.609+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:25', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:34:27.609+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:27', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:34:29.609+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:29', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:34:31.610+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:31', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:34:33.610+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:33', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:34:35.611+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:35', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:34:37.654+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:37', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:34:39.690+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:39', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:34:41.690+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:41', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:34:43.761+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:43', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:34:45.762+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:45', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:34:47.743+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:47', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:34:49.743+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:49', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:34:51.743+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:51', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:34:53.744+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:53', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:34:55.744+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:55', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:34:57.745+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:57', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:34:59.745+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:34:59', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:35:01.746+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:01', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:35:03.746+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:03', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:35:05.747+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:05', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:35:07.747+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:07', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:35:09.748+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:09', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:35:11.748+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:11', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:35:13.771+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:13', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:35:15.771+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:15', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:35:17.737+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:17', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:35:19.756+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:19', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:35:21.757+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:21', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:35:23.758+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:23', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:35:25.758+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:25', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:35:27.834+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:27', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:35:29.798+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:29', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:35:31.798+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:31', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:35:33.799+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:33', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:35:35.799+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:35', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:35:37.956+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:37', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:35:39.956+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:39', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:35:41.956+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:41', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:35:43.957+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:43', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:35:45.966+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:45', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:35:47.990+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:47', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:35:49.990+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:49', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:35:52.028+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:52', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:35:54.029+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:54', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:35:56.029+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:56', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:35:58.029+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:35:58', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:36:00.155+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:36:00', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:36:02.345+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:36:02', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:36:04.346+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:36:04', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:36:06.346+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:36:06', 'level': 'INFO', 'message': 'Page loaded'}
