[2025-05-27T13:35:08.533+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-27T13:35:08.654+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer manual__2025-05-27T13:34:57.809759+00:00 [queued]>
[2025-05-27T13:35:08.684+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer manual__2025-05-27T13:34:57.809759+00:00 [queued]>
[2025-05-27T13:35:08.686+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 2
[2025-05-27T13:35:08.776+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-27 13:34:57.809759+00:00
[2025-05-27T13:35:08.862+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=217) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-27T13:35:08.808+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'manual__2025-05-27T13:34:57.809759+00:00', '--job-id', '71', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmphxs4dgxm']
[2025-05-27T13:35:08.865+0000] {standard_task_runner.py:72} INFO - Started process 221 to run task
[2025-05-27T13:35:08.865+0000] {standard_task_runner.py:105} INFO - Job 71: Subtask start_log_producer
[2025-05-27T13:35:09.109+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:35:09.474+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer manual__2025-05-27T13:34:57.809759+00:00 [running]> on host be9b2adc373c
[2025-05-27T13:35:10.040+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-27T13:34:57.809759+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-27T13:34:57.809759+00:00'
[2025-05-27T13:35:10.047+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-27T13:35:10.211+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-27T13:35:10.220+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python /opt/***/scripts/log_producer.py']
[2025-05-27T13:40:35.629+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:37', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:40:35.629+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:39', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:40:35.630+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:41', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:40:35.631+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:43', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:40:35.632+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:45', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:40:35.632+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:47', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:40:35.633+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:49', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:40:35.633+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:51', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:40:35.633+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:53', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:40:35.634+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:55', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:40:35.634+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:57', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:40:35.634+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:39:59', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:40:35.635+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:01', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:40:35.635+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:03', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:40:35.635+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:05', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:40:35.636+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:07', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:40:35.637+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:09', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:40:35.637+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:11', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:40:35.638+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:13', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:40:35.638+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:15', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:40:35.638+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:17', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:40:35.638+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:19', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:40:35.639+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:21', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:40:35.639+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:23', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:40:35.640+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:25', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:40:35.640+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:27', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:40:35.641+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:29', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:40:35.641+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:31', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:40:35.642+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:33', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:42:18.346+0000] {local_task_job_runner.py:127} ERROR - Received SIGTERM. Terminating subprocesses
[2025-05-27T13:42:18.630+0000] {process_utils.py:132} INFO - Sending 15 to group 221. PIDs of all processes in the group: [224, 221]
[2025-05-27T13:42:18.708+0000] {process_utils.py:87} INFO - Sending the signal 15 to group 221
[2025-05-27T13:42:18.850+0000] {taskinstance.py:3092} ERROR - Received SIGTERM. Terminating subprocesses.
[2025-05-27T13:42:18.922+0000] {subprocess.py:104} INFO - Sending SIGTERM signal to process group
[2025-05-27T13:42:19.667+0000] {taskinstance.py:3310} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 767, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 733, in _execute_callable
    return ExecutionCallableRunner(
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/baseoperator.py", line 406, in wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/operators/bash.py", line 240, in execute
    result = self.subprocess_hook.run_command(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/hooks/subprocess.py", line 91, in run_command
    for raw_line in iter(self.sub_process.stdout.readline, b""):
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3094, in signal_handler
    raise AirflowTaskTerminated("Task received SIGTERM signal")
airflow.exceptions.AirflowTaskTerminated: Task received SIGTERM signal
[2025-05-27T13:42:19.863+0000] {taskinstance.py:1225} INFO - Marking task as UP_FOR_RETRY. dag_id=log_monitoring_dag, task_id=start_log_producer, run_id=manual__2025-05-27T13:34:57.809759+00:00, execution_date=20250527T133457, start_date=20250527T133508, end_date=20250527T134219
[2025-05-27T13:42:20.133+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2025-05-27T13:42:20.237+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=224, status='terminated', started='13:35:09') (224) terminated with exit code None
[2025-05-27T13:42:20.240+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=221, status='terminated', exitcode=2, started='13:35:08') (221) terminated with exit code 2
[2025-05-27T13:42:20.244+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 143
[2025-05-27T13:42:20.488+0000] {taskinstance.py:3900} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-05-27T13:42:20.531+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
