[2025-05-31T20:42:03.988+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-31T20:42:04.021+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-31T20:35:00+00:00 [queued]>
[2025-05-31T20:42:04.034+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-31T20:35:00+00:00 [queued]>
[2025-05-31T20:42:04.035+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 2
[2025-05-31T20:42:04.065+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-31 20:35:00+00:00
[2025-05-31T20:42:04.081+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=802) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-31T20:42:04.083+0000] {standard_task_runner.py:72} INFO - Started process 806 to run task
[2025-05-31T20:42:04.080+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'scheduled__2025-05-31T20:35:00+00:00', '--job-id', '35', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmp5a1qfb1v']
[2025-05-31T20:42:04.085+0000] {standard_task_runner.py:105} INFO - Job 35: Subtask start_log_producer
[2025-05-31T20:42:04.764+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-31T20:42:16.971+0000] {job.py:229} INFO - Heartbeat recovered after 13.15 seconds
[2025-05-31T20:42:19.884+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-31T20:35:00+00:00 [running]> on host fcc5407a0544
[2025-05-31T20:42:19.887+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:470 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-31T20:42:23.160+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-31T20:35:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-05-31T20:35:00+00:00'
[2025-05-31T20:42:23.162+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-31T20:42:26.548+0000] {job.py:229} INFO - Heartbeat recovered after 11.13 seconds
[2025-05-31T20:42:27.349+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-31T20:42:27.380+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'cd /opt/***/app && python -u log_producer.py']
[2025-05-31T20:48:37.556+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:37', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:48:38.556+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:38', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:48:39.556+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:39', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:48:40.609+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:40', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:48:41.609+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:41', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:48:42.610+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:42', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:48:43.610+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:43', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:48:44.611+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:44', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:48:45.611+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:45', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:48:46.612+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:46', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:48:47.612+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:47', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:48:48.613+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:48', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:48:49.612+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:49', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:48:50.612+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:50', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:48:51.613+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:51', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:48:52.613+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:52', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:48:53.613+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:53', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:48:54.614+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:54', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:48:55.614+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:55', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:48:56.615+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:56', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:48:57.615+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:57', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:48:58.616+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:58', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:48:59.616+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:48:59', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:00.617+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:00', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:49:01.617+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:01', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:02.617+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:02', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:49:03.618+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:03', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:04.618+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:04', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:05.619+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:05', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:06.619+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:06', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:07.620+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:07', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:49:08.620+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:08', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:49:09.621+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:09', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:49:10.621+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:10', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:11.621+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:11', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:12.622+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:12', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:13.622+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:13', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:49:14.623+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:14', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:15.623+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:15', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:49:16.624+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:16', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:17.624+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:17', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:18.726+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:18', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:49:19.725+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:19', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:49:20.725+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:20', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:21.726+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:21', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:22.726+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:22', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:49:23.727+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:23', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:49:24.727+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:24', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:25.728+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:25', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:49:26.729+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:26', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:27.729+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:27', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:49:28.730+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:28', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:49:29.730+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:29', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:49:30.731+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:30', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:31.731+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:31', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:49:32.731+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:32', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:33.732+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:33', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:34.732+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:34', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:35.733+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:35', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:36.733+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:36', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:49:37.734+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:37', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:38.734+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:38', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:39.798+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:39', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:49:40.798+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:40', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:49:41.799+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:41', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:42.799+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:42', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:44.170+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:44', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:49:45.170+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:45', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:49:46.171+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:46', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:49:47.171+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:47', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:49:48.172+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:48', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:49.172+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:49', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:49:50.171+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:50', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:51.171+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:51', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:49:52.172+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:52', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:49:53.172+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:53', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:54.173+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:54', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:49:55.173+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:55', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:49:56.174+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:56', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:49:57.174+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:57', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:49:58.174+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:58', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:49:59.175+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:49:59', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:50:00.175+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:00', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:01.176+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:01', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:02.374+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:02', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:03.374+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:03', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:04.375+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:04', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:50:05.375+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:05', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:50:06.376+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:06', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:50:07.443+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:07', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:08.443+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:08', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:50:09.444+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:09', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:50:10.444+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:10', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:11.445+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:11', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:12.445+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:12', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:50:13.592+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:13', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:50:14.593+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:14', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:15.610+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:15', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:16.430+0000] {job.py:229} INFO - Heartbeat recovered after 11.53 seconds
[2025-05-31T20:50:16.721+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:16', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:50:17.722+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:17', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:50:18.722+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:18', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:19.722+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:19', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:20.723+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:20', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:50:21.794+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:21', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:22.794+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:22', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:50:23.798+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:23', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:50:24.048+0000] {job.py:229} INFO - Heartbeat recovered after 12.23 seconds
[2025-05-31T20:50:25.386+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:25', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:26.763+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:26', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:27.828+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:27', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:50:28.866+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:28', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:50:29.981+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:29', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:50:31.201+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:31', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:50:32.228+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:32', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:33.228+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:33', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:34.597+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:34', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:50:35.437+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:35', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:50:36.485+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:36', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:50:37.784+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:37', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:50:38.514+0000] {job.py:229} INFO - Heartbeat recovered after 15.19 seconds
[2025-05-31T20:50:39.160+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:38', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:40.266+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:40', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:50:41.340+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:41', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:50:42.340+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:42', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:50:43.402+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:43', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:50:44.419+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:44', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:50:45.531+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:45', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:50:46.533+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:46', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:50:47.682+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:47', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:50:48.683+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:48', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T20:50:49.679+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:49', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:50:50.680+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:50', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:51.680+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:51', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:50:52.681+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:52', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T20:50:53.366+0000] {job.py:229} INFO - Heartbeat recovered after 15.07 seconds
[2025-05-31T20:50:53.681+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:53', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:50:54.682+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:54', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:50:55.682+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:55', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:50:56.683+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:56', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:50:57.683+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:57', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T20:50:59.077+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:50:59', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:51:00.078+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:51:00', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T20:51:01.078+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:51:01', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T20:51:02.079+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:51:02', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T20:51:03.079+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:51:03', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T20:51:04.079+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 20:51:04', 'level': 'WARNING', 'message': 'High memory usage'}
