[2025-05-27T13:55:01.761+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-27T13:55:01.781+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:50:00+00:00 [queued]>
[2025-05-27T13:55:01.792+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:50:00+00:00 [queued]>
[2025-05-27T13:55:01.793+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 2
[2025-05-27T13:55:01.818+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-27 13:50:00+00:00
[2025-05-27T13:55:01.826+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=242) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-27T13:55:01.828+0000] {standard_task_runner.py:72} INFO - Started process 243 to run task
[2025-05-27T13:55:01.826+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'scheduled__2025-05-27T13:50:00+00:00', '--job-id', '83', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmpivv78a3f']
[2025-05-27T13:55:01.829+0000] {standard_task_runner.py:105} INFO - Job 83: Subtask start_log_producer
[2025-05-27T13:55:01.850+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:55:01.884+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:50:00+00:00 [running]> on host 1d31c4e9dbe9
[2025-05-27T13:55:01.886+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:470 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:55:02.048+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-27T13:50:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-05-27T13:50:00+00:00'
[2025-05-27T13:55:02.051+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-27T13:55:02.136+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-27T13:55:02.140+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'cd /opt/***/app && python log_producer.py']
[2025-05-28T05:42:36.682+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:34', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:42:36.682+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:36', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:42:36.682+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:38', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:42:36.683+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:40', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:42:36.683+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:42', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:42:36.683+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:44', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:42:36.684+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:46', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:42:36.684+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:48', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:42:36.684+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:50', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:42:36.685+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:52', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:42:36.685+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:54', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:42:36.685+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:56', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:42:36.686+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:41:58', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:42:36.686+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:00', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:42:36.686+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:02', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:42:36.686+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:04', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:42:36.687+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:06', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:42:36.687+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:08', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:42:36.688+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:10', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:42:36.688+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:12', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:42:36.688+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:14', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:42:36.688+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:16', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:42:36.689+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:18', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:42:36.689+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:20', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:42:36.689+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:22', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:42:36.689+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:24', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:42:36.690+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:26', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:42:36.690+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:28', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:42:36.690+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:30', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:42:36.691+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:32', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:42:36.691+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:34', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:11.581+0000] {job.py:229} INFO - Heartbeat recovered after 12.29 seconds
[2025-05-28T05:45:16.761+0000] {job.py:229} INFO - Heartbeat recovered after 11.77 seconds
[2025-05-28T05:45:20.989+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:36', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.022+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:38', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.023+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:40', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.023+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:42', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.024+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:44', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.024+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:46', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.024+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:48', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.024+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:50', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.025+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:52', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.025+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:54', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:45:21.025+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:56', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.026+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:42:58', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.026+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:00', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.026+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:02', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.027+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:04', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.027+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:06', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.027+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:08', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.028+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:10', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.028+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:12', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.028+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:14', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:45:21.029+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:16', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.029+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:18', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.030+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:20', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.030+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:22', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.030+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:24', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.031+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:26', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.031+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:28', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.031+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:30', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.032+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:32', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.032+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:34', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:45:21.032+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:36', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.033+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:38', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.033+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:40', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.033+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:42', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:45:21.034+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:44', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.034+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:46', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.035+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:48', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.035+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:50', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.036+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:52', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.036+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:54', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.036+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:56', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.037+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:43:58', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:45:21.037+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:00', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:45:21.037+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:02', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.038+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:04', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.038+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:06', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.039+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:08', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.039+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:10', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.039+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:12', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.040+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:14', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.040+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:16', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.040+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:18', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.041+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:20', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.041+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:22', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.041+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:24', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.041+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:26', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.042+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:28', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.042+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:30', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.042+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:32', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.043+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:34', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:45:21.043+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:36', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.043+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:38', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:45:21.044+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:40', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.044+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:42', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.044+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:44', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.045+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:46', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:45:21.045+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:48', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.046+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:50', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:45:21.047+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:52', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.047+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:54', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.047+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:56', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:45:21.048+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:44:58', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:45:21.048+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:00', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:45:21.048+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:02', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:45:21.049+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:04', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.049+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:06', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:45:21.049+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:08', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.050+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:10', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.050+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:12', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:45:21.050+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:14', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:45:21.050+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:16', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:45:21.051+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:18', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:48:04.055+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:20', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:48:04.100+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:22', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:48:04.100+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:24', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:48:04.101+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:26', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:48:04.101+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:28', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:48:04.102+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:30', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:48:04.102+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:32', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:48:04.103+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:34', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:48:04.103+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:36', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:48:04.104+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:38', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:48:04.105+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:40', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:48:04.105+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:42', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:48:04.106+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:45', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:48:04.106+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:47', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:48:04.107+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:49', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-28T05:48:04.107+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:51', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:48:04.107+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:53', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-28T05:48:04.108+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:55', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:48:04.108+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:57', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:48:04.109+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:45:59', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:48:04.109+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:01', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:48:04.110+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:03', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-28T05:48:04.110+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:05', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:48:04.111+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:07', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:48:04.111+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:09', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-28T05:48:04.111+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:11', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:48:04.112+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:13', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:48:04.112+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:15', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:48:04.112+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:17', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:48:04.113+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:19', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-28T05:48:04.113+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:21', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-28T05:48:04.113+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:23', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-28T05:48:04.114+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-28 05:46:25', 'level': 'WARNING', 'message': 'High memory usage'}
