[2025-05-31T15:52:39.451+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-31T15:52:39.475+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer manual__2025-05-31T15:51:29.966269+00:00 [queued]>
[2025-05-31T15:52:39.486+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer manual__2025-05-31T15:51:29.966269+00:00 [queued]>
[2025-05-31T15:52:39.488+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 2
[2025-05-31T15:52:39.520+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-31 15:51:29.966269+00:00
[2025-05-31T15:52:39.547+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'manual__2025-05-31T15:51:29.966269+00:00', '--job-id', '196', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmpwm8otmzm']
[2025-05-31T15:52:39.553+0000] {standard_task_runner.py:105} INFO - Job 196: Subtask start_log_producer
[2025-05-31T15:52:39.565+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=527) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-31T15:52:39.566+0000] {standard_task_runner.py:72} INFO - Started process 529 to run task
[2025-05-31T15:52:39.585+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-31T15:52:39.634+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer manual__2025-05-31T15:51:29.966269+00:00 [running]> on host 1d31c4e9dbe9
[2025-05-31T15:52:39.766+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-31T15:51:29.966269+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-05-31T15:51:29.966269+00:00'
[2025-05-31T15:52:39.767+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-31T15:52:39.794+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-31T15:52:39.796+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'cd /opt/***/app && python -u log_producer.py']
[2025-05-31T15:57:04.087+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:04', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:57:06.092+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:06', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:57:08.093+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:08', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:57:10.091+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:10', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:57:12.092+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:12', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:57:14.092+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:14', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:57:16.093+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:16', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:57:18.094+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:18', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:57:20.096+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:20', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:57:22.096+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:22', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:57:24.144+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:24', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:57:26.342+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:26', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:57:29.149+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:28', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:57:30.396+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:30', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:57:32.397+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:32', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:57:34.398+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:34', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:57:36.398+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:36', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:57:38.399+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:38', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:57:40.400+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:40', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:57:42.400+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:42', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:57:44.401+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:44', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:57:46.402+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:46', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:57:48.403+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:48', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:57:50.404+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:50', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:57:52.404+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:52', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:57:54.405+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:54', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:57:56.405+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:56', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:57:56.886+0000] {job.py:229} INFO - Heartbeat recovered after 62.77 seconds
[2025-05-31T15:57:58.683+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:57:58', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:58:00.682+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:00', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:58:02.683+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:02', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:58:04.317+0000] {job.py:229} INFO - Heartbeat recovered after 57.76 seconds
[2025-05-31T15:58:04.712+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:04', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:58:06.713+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:06', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:58:08.714+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:08', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:58:10.779+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:10', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:58:12.780+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:12', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:58:14.781+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:14', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:58:16.783+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:16', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:58:18.783+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:18', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:58:20.784+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:20', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:58:22.784+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:22', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:58:24.785+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:24', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:58:26.785+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:26', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:58:28.787+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:28', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:58:30.788+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:30', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:58:32.789+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:32', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:58:34.790+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:34', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:58:36.792+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:36', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:58:38.793+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:38', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:58:40.782+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:40', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:58:42.783+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:42', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:58:44.909+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:44', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:58:46.910+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:46', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:58:48.910+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:48', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:58:50.911+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:50', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:58:52.912+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:52', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:58:54.986+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:54', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:58:56.986+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:56', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:58:58.987+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:58:58', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:59:01.001+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:01', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:59:03.001+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:03', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:59:05.002+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:05', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:59:07.002+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:07', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:59:09.003+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:09', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:59:11.000+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:10', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:59:13.000+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:13', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:59:15.009+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:15', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:59:17.021+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:17', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:59:19.022+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:19', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:59:21.128+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:21', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:59:23.156+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:23', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:59:25.245+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:25', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:59:27.488+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:27', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:59:29.616+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:29', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T15:59:31.724+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:31', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:59:33.725+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:33', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:59:35.733+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:35', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:59:37.734+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:37', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:59:39.734+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:39', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:59:41.759+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:41', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T15:59:43.760+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:43', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T15:59:45.760+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:45', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:59:47.761+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:47', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:59:49.761+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:49', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:59:51.762+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:51', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T15:59:53.762+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:53', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T15:59:55.763+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:55', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T15:59:57.763+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:57', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T15:59:59.764+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 15:59:59', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T16:00:01.764+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:01', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T16:00:03.764+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:03', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T16:00:05.765+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:05', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T16:00:07.765+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:07', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T16:00:09.764+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:09', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T16:00:11.902+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:11', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T16:00:13.903+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:13', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T16:00:15.903+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:15', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:00:17.904+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:17', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T16:00:19.904+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:19', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:00:21.904+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:21', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T16:00:23.905+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:23', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T16:00:25.905+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:25', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:00:27.906+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:27', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T16:00:29.906+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:29', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T16:00:31.907+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:31', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T16:00:33.907+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:33', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T16:00:35.907+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:35', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T16:00:37.908+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:37', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T16:00:39.907+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:39', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T16:00:41.908+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:41', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T16:00:43.987+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:43', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T16:00:45.988+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:45', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T16:00:47.989+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:47', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:00:49.989+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:49', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T16:00:51.990+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:51', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T16:00:53.990+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:53', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T16:00:55.991+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:55', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T16:00:57.992+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:57', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T16:00:59.993+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:00:59', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:01:02.031+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:02', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T16:01:04.031+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:04', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T16:01:06.031+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:06', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T16:01:08.055+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:08', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:01:10.085+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:10', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:01:12.085+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:12', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T16:01:14.086+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:14', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:01:16.087+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:16', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T16:01:18.087+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:18', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:01:20.088+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:20', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T16:01:22.088+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:22', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T16:01:24.115+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:24', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T16:01:26.115+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:26', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T16:01:28.116+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:28', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T16:01:30.116+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:30', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:01:30.691+0000] {job.py:229} INFO - Heartbeat recovered after 158.10 seconds
[2025-05-31T16:01:32.117+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:32', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T16:01:34.141+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:34', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-31T16:01:36.232+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:36', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:01:38.232+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:38', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-31T16:01:40.232+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:40', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T16:01:41.522+0000] {job.py:229} INFO - Heartbeat recovered after 163.48 seconds
[2025-05-31T16:01:42.406+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:42', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T16:01:44.554+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:44', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:01:46.555+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:46', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-31T16:01:48.559+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:48', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-31T16:01:50.559+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:50', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-31T16:01:52.560+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:52', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-31T16:01:54.560+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:54', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-31T16:01:56.561+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-31 16:01:56', 'level': 'ERROR', 'message': 'Database connection failed'}
