[2025-05-27T13:51:16.488+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-27T13:51:16.558+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:45:00+00:00 [queued]>
[2025-05-27T13:51:16.596+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:45:00+00:00 [queued]>
[2025-05-27T13:51:16.597+0000] {taskinstance.py:2865} INFO - Starting attempt 2 of 2
[2025-05-27T13:51:16.657+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-27 13:45:00+00:00
[2025-05-27T13:51:16.673+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'scheduled__2025-05-27T13:45:00+00:00', '--job-id', '82', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmp00y8x3r3']
[2025-05-27T13:51:16.698+0000] {standard_task_runner.py:105} INFO - Job 82: Subtask start_log_producer
[2025-05-27T13:51:16.708+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=197) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-27T13:51:16.710+0000] {standard_task_runner.py:72} INFO - Started process 198 to run task
[2025-05-27T13:51:16.796+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:51:16.879+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:45:00+00:00 [running]> on host 1d31c4e9dbe9
[2025-05-27T13:51:16.882+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:470 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:51:17.176+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-27T13:45:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-05-27T13:45:00+00:00'
[2025-05-27T13:51:17.177+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-27T13:51:17.252+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-27T13:51:17.255+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'cd /opt/***/app && python log_producer.py']
[2025-05-27T13:56:41.542+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:37', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:56:41.543+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:39', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:56:41.543+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:41', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.544+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:43', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:56:41.544+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:45', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.545+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:47', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.546+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:49', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:56:41.546+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:51', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:56:41.547+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:53', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.547+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:55', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:56:41.548+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:57', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:56:41.549+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:55:59', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.549+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:01', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:56:41.550+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:03', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:56:41.551+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:05', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.552+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:07', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:56:41.552+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:09', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:56:41.553+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:11', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:56:41.554+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:13', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:56:41.554+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:15', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:56:41.555+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:17', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:56:41.555+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:19', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.556+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:21', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:56:41.557+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:23', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.558+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:25', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:56:41.558+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:27', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.559+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:29', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.562+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:31', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:56:41.563+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:33', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:56:41.564+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:35', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:56:41.565+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:37', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:56:41.566+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:39', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.496+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:41', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:59:23.521+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:43', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:59:23.522+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:45', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.523+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:47', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.524+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:49', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.524+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:51', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:59:23.525+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:53', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:59:23.525+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:55', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.526+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:57', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.526+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:56:59', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.527+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:01', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.527+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:03', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.528+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:05', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.528+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:07', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.529+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:09', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.529+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:11', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.530+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:13', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.530+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:15', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.531+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:17', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:59:23.531+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:19', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.531+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:21', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.532+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:23', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.532+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:25', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.533+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:27', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.533+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:29', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:59:23.534+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:31', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:59:23.534+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:33', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:59:23.535+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:35', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.535+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:37', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:59:23.536+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:39', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.536+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:41', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.537+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:43', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:59:23.537+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:45', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.537+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:47', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.538+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:49', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.538+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:51', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.539+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:53', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:59:23.539+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:55', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:59:23.539+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:57', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.540+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:57:59', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.540+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:01', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:59:23.541+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:03', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:59:23.541+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:05', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.542+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:07', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:59:23.542+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:09', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.543+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:11', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.543+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:13', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.544+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:15', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:59:23.545+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:17', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:59:23.545+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:19', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.545+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:21', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:59:23.546+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:23', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.546+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:25', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.547+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:27', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.547+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:29', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.547+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:31', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.548+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:33', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.548+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:35', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.549+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:37', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.549+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:39', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:59:23.550+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:41', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.550+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:43', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.551+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:45', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.551+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:47', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.551+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:49', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:59:23.552+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:51', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:59:23.552+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:53', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.553+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:55', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.553+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:57', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.554+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:58:59', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.555+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:01', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:59:23.555+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:03', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.555+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:05', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:59:23.556+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:07', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.556+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:09', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.557+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:11', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.557+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:13', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:59:23.558+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:15', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:59:23.558+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:17', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:59:23.559+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:19', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:59:23.559+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:21', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.514+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:23', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.534+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:25', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.534+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:27', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.535+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:29', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.536+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:31', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.536+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:33', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.537+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:35', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.538+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:37', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:02:05.538+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:39', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.539+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:41', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.540+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:43', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:02:05.540+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:45', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.541+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:47', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.542+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:49', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:02:05.542+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:51', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.543+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:53', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:02:05.543+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:55', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:02:05.544+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:57', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:02:05.545+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:59:59', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:02:05.545+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:01', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.546+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:03', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:02:05.546+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:05', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.547+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:07', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:02:05.547+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:09', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:02:05.548+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:11', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:02:05.548+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:13', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:02:05.548+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:15', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:02:05.549+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:17', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.550+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:19', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.551+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:21', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.551+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:23', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.552+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:25', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:02:05.552+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:27', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:02:05.553+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:29', 'level': 'ERROR', 'message': 'Database connection failed'}
